user_id;group_x;login_time;age;gender;training_level;specialization;patient_records_exp;patient_records_years;clinical_reasoning_training;clinical_reasoning_desc;clinical_notes_confidence;gen_ai_familiarity;prompt_eng_familiarity;cds_familiarity;tools_used;other_tools;llm_usage_frequency;use_cases;other_use_cases;trust_level;expectations;task_id;completion_status;task_duration;timestamp;task_start;task_end;clinical_usefulness;medical_inaccuracies;prompt_count;start_time;end_time;MQ_inaccuracies;CL_performance;MQ_usefulness;PE_understanding;PE_difficulty;CL_mental;CL_frustration;MQ_accuracy;model_name;duration;group_y;model_type;event_type;survey_data
3886b27e-54ce-48fa-854e-f775a10a929e;B;2025-05-26T20:19:01.891882;Prefer not to say;Female;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;3.0;;;2025-05-26T20:32:48.181321;;;;;1.0;;;;;;;;;;;llama3-med42-8b;261.929299;B;Ollama;TASK_COMPLETION;{'timestamp': '2025-05-26T20:32:48.160617', 'user_id': '3886b27e-54ce-48fa-854e-f775a10a929e', 'task_number': 3, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 261.929299, 'start_time': '2025-05-26T20:28:26.251996', 'end_time': '2025-05-26T20:32:48.181306', 'prompt_count': 1}
389b78f4-48f2-46fd-b877-6eb721da66d5;B;2025-05-26T14:02:05.076776;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;completed;310.618368;2025-05-26T14:07:21.830382;2025-05-26T14:02:11.211977;2025-05-26T14:07:21.830363;;;1.0;2025-05-26T14:02:11.211977;2025-05-26T14:07:21.830363;;;3.0;;;;;;;;;;;
389b78f4-48f2-46fd-b877-6eb721da66d5;B;2025-05-26T14:02:05.076776;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;;;2025-05-26T14:07:21.848375;;;;;1.0;;;;;;;;;;;llama3-med42-8b;310.636378;B;Ollama;TASK_COMPLETION;{'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 310.636378, 'start_time': '2025-05-26T14:02:11.211977', 'end_time': '2025-05-26T14:07:21.848364', 'prompt_count': 1, 'timestamp': '2025-05-26T14:07:21.830382'}
389b78f4-48f2-46fd-b877-6eb721da66d5;B;2025-05-26T14:02:05.076776;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;2.0;started;;2025-05-26T14:07:27.646568;2025-05-26T14:07:27.646568;;;;;;;;;;;;;;;;;;;;
3a51f6b0-cd97-482d-8908-16b63fed96c7;A;2025-05-26T08:59:37.083920;18;Female;Other;;Yes;2.0;Yes;;1;5;2;3;;;Daily or more frequently;;;2;;1.0;completed;0.0;2025-05-26T09:01:37.607014;2025-05-26T08:59:37.616955;2025-05-26T09:01:37.616955;5.0;yes please;4.0;2025-05-26T08:59:37.616955;2025-05-26T09:01:37.616955;yes please;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;
3e1951fb-3411-4d20-b999-fe9ecb0c2e7e;A;2025-05-26T10:37:35.422005;Prefer not to say;Non-binary;Specialist;;Yes;1.0;Yes;;3;4;1;4;;;1-3 times per month;;;3;;1.0;completed;71.673937;2025-05-26T10:38:54.235112;2025-05-26T10:37:42.561160;2025-05-26T10:38:54.235106;;;2.0;2025-05-26T10:37:42.561160;2025-05-26T10:38:54.235106;hello;;1.0;;;;;;;;;;;
3e1951fb-3411-4d20-b999-fe9ecb0c2e7e;A;2025-05-26T10:37:35.422005;Prefer not to say;Non-binary;Specialist;;Yes;1.0;Yes;;3;4;1;4;;;1-3 times per month;;;3;;1.0;completed;71.682732;2025-05-26T10:38:54.235112;2025-05-26T10:37:42.561160;2025-05-26T10:38:54.243903;1.0;hello;2.0;2025-05-26T10:37:42.561160;2025-05-26T10:38:54.243903;;;;;;;;;;;;;;
3e1951fb-3411-4d20-b999-fe9ecb0c2e7e;A;2025-05-26T10:37:35.422005;Prefer not to say;Non-binary;Specialist;;Yes;1.0;Yes;;3;4;1;4;;;1-3 times per month;;;3;;2.0;completed;48.995657;2025-05-26T10:39:48.045447;2025-05-26T10:38:59.049776;2025-05-26T10:39:48.045442;;;2.0;2025-05-26T10:38:59.049776;2025-05-26T10:39:48.045442;second time;;1.0;;;;;;;;;;;
3e1951fb-3411-4d20-b999-fe9ecb0c2e7e;A;2025-05-26T10:37:35.422005;Prefer not to say;Non-binary;Specialist;;Yes;1.0;Yes;;3;4;1;4;;;1-3 times per month;;;3;;2.0;completed;49.001856;2025-05-26T10:39:48.045447;2025-05-26T10:38:59.049776;2025-05-26T10:39:48.051638;1.0;second time;2.0;2025-05-26T10:38:59.049776;2025-05-26T10:39:48.051638;;;;;;;;;;;;;;
3e1951fb-3411-4d20-b999-fe9ecb0c2e7e;A;2025-05-26T10:37:35.422005;Prefer not to say;Non-binary;Specialist;;Yes;1.0;Yes;;3;4;1;4;;;1-3 times per month;;;3;;3.0;completed;47.384065;2025-05-26T10:40:38.758289;2025-05-26T10:39:51.374209;2025-05-26T10:40:38.758283;;;2.0;2025-05-26T10:39:51.374209;2025-05-26T10:40:38.758283;helloooo;;4.0;;;;;;;;;;;
3e1951fb-3411-4d20-b999-fe9ecb0c2e7e;A;2025-05-26T10:37:35.422005;Prefer not to say;Non-binary;Specialist;;Yes;1.0;Yes;;3;4;1;4;;;1-3 times per month;;;3;;3.0;completed;47.390324;2025-05-26T10:40:38.758289;2025-05-26T10:39:51.374209;2025-05-26T10:40:38.764539;4.0;helloooo;2.0;2025-05-26T10:39:51.374209;2025-05-26T10:40:38.764539;;;;;;;;;;;;;;
3e653ecf-a8c5-434c-b25c-0364335b2240;A;2025-05-26T16:35:04.255763;Prefer not to say;Female;Medical Student (Pre-clinical);;Yes;1.0;Yes;;3;3;3;3;;;1-3 times per month;;;2;;1.0;completed;27.338402;2025-05-26T16:35:37.731937;2025-05-26T16:35:10.393513;2025-05-26T16:35:37.731928;;;1.0;2025-05-26T16:35:10.393513;2025-05-26T16:35:37.731928;xyz;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
3e653ecf-a8c5-434c-b25c-0364335b2240;A;2025-05-26T16:35:04.255763;Prefer not to say;Female;Medical Student (Pre-clinical);;Yes;1.0;Yes;;3;3;3;3;;;1-3 times per month;;;2;;1.0;;;2025-05-26T16:35:37.739942;;;;;1.0;;;;;;;;;;;llama3-med42-8b;27.346414;A;Ollama;TASK_COMPLETION;{'timestamp': '2025-05-26T16:35:37.731937', 'user_id': '3e653ecf-a8c5-434c-b25c-0364335b2240', 'task_number': 1, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': 'xyz', 'task_duration': 27.346414, 'start_time': '2025-05-26T16:35:10.393513', 'end_time': '2025-05-26T16:35:37.739934', 'prompt_count': 1}
3e653ecf-a8c5-434c-b25c-0364335b2240;A;2025-05-26T16:35:04.255763;Prefer not to say;Female;Medical Student (Pre-clinical);;Yes;1.0;Yes;;3;3;3;3;;;1-3 times per month;;;2;;2.0;completed;21.540303;2025-05-26T16:36:02.697420;2025-05-26T16:35:41.157099;2025-05-26T16:36:02.697410;;;1.0;2025-05-26T16:35:41.157099;2025-05-26T16:36:02.697410;xyz;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
3e653ecf-a8c5-434c-b25c-0364335b2240;A;2025-05-26T16:35:04.255763;Prefer not to say;Female;Medical Student (Pre-clinical);;Yes;1.0;Yes;;3;3;3;3;;;1-3 times per month;;;2;;2.0;;;2025-05-26T16:36:02.704402;;;;;1.0;;;;;;;;;;;llama3-med42-8b;21.547289;A;Ollama;TASK_COMPLETION;{'timestamp': '2025-05-26T16:36:02.697420', 'user_id': '3e653ecf-a8c5-434c-b25c-0364335b2240', 'task_number': 2, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': 'xyz', 'task_duration': 21.547289, 'start_time': '2025-05-26T16:35:41.157099', 'end_time': '2025-05-26T16:36:02.704395', 'prompt_count': 1}
3e653ecf-a8c5-434c-b25c-0364335b2240;A;2025-05-26T16:35:04.255763;Prefer not to say;Female;Medical Student (Pre-clinical);;Yes;1.0;Yes;;3;3;3;3;;;1-3 times per month;;;2;;3.0;completed;14.186803;2025-05-26T16:36:19.761864;2025-05-26T16:36:05.575045;2025-05-26T16:36:19.761856;;;1.0;2025-05-26T16:36:05.575045;2025-05-26T16:36:19.761856;xyz;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
3e653ecf-a8c5-434c-b25c-0364335b2240;A;2025-05-26T16:35:04.255763;Prefer not to say;Female;Medical Student (Pre-clinical);;Yes;1.0;Yes;;3;3;3;3;;;1-3 times per month;;;2;;3.0;;;2025-05-26T16:36:19.768319;;;;;1.0;;;;;;;;;;;llama3-med42-8b;14.193255;A;Ollama;TASK_COMPLETION;{'timestamp': '2025-05-26T16:36:19.761864', 'user_id': '3e653ecf-a8c5-434c-b25c-0364335b2240', 'task_number': 3, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': 'xyz', 'task_duration': 14.193255, 'start_time': '2025-05-26T16:36:05.575045', 'end_time': '2025-05-26T16:36:19.768307', 'prompt_count': 1}
41cff7b3-b2ac-4586-9d3d-898f9c37e26b;A;2025-05-26T19:56:50.931908;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;completed;11.773145;2025-05-26T19:57:09.208701;2025-05-26T19:56:57.435514;2025-05-26T19:57:09.208677;;;1.0;2025-05-26T19:56:57.435514;2025-05-26T19:57:09.208677;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
41cff7b3-b2ac-4586-9d3d-898f9c37e26b;A;2025-05-26T19:56:50.931908;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;;;2025-05-26T19:57:09.226484;;;;;1.0;;;;;;;;;;;llama3-med42-8b;11.790939;A;Ollama;TASK_COMPLETION;{'timestamp': '2025-05-26T19:57:09.208701', 'user_id': '41cff7b3-b2ac-4586-9d3d-898f9c37e26b', 'task_number': 1, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 11.790939, 'start_time': '2025-05-26T19:56:57.435514', 'end_time': '2025-05-26T19:57:09.226465', 'prompt_count': 1}
41cff7b3-b2ac-4586-9d3d-898f9c37e26b;A;2025-05-26T19:56:50.931908;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;2.0;completed;8.834733;2025-05-26T19:57:21.008365;2025-05-26T19:57:12.173591;2025-05-26T19:57:21.008343;;;1.0;2025-05-26T19:57:12.173591;2025-05-26T19:57:21.008343;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
41cff7b3-b2ac-4586-9d3d-898f9c37e26b;A;2025-05-26T19:56:50.931908;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;2.0;;;2025-05-26T19:57:21.024899;;;;;1.0;;;;;;;;;;;llama3-med42-8b;8.851279;A;Ollama;TASK_COMPLETION;{'timestamp': '2025-05-26T19:57:21.008365', 'user_id': '41cff7b3-b2ac-4586-9d3d-898f9c37e26b', 'task_number': 2, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 8.851279, 'start_time': '2025-05-26T19:57:12.173591', 'end_time': '2025-05-26T19:57:21.024883', 'prompt_count': 1}
41cff7b3-b2ac-4586-9d3d-898f9c37e26b;A;2025-05-26T19:56:50.931908;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;3.0;completed;56.180356;2025-05-26T19:58:20.783208;2025-05-26T19:57:24.602815;2025-05-26T19:58:20.783188;;;1.0;2025-05-26T19:57:24.602815;2025-05-26T19:58:20.783188;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
41cff7b3-b2ac-4586-9d3d-898f9c37e26b;A;2025-05-26T19:56:50.931908;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;3.0;;;2025-05-26T19:58:20.799684;;;;;1.0;;;;;;;;;;;llama3-med42-8b;56.19682;A;Ollama;TASK_COMPLETION;{'timestamp': '2025-05-26T19:58:20.783208', 'user_id': '41cff7b3-b2ac-4586-9d3d-898f9c37e26b', 'task_number': 3, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 56.19682, 'start_time': '2025-05-26T19:57:24.602815', 'end_time': '2025-05-26T19:58:20.799661', 'prompt_count': 1}
4bb6b10b-e250-4dfd-8afb-83bee4aad5a5;B;2025-05-26T12:40:48.497421;Prefer not to say;Female;Specialist;;Yes;2.0;Yes;;3;2;4;2;;;1-6 times per week;;;4;;1.0;started;;2025-05-26T12:40:55.217892;2025-05-26T12:40:55.217892;;;;;;;;;;;;;;;;;;;;
518e6810-cda5-4cad-bd4c-6831d14577df;A;2025-05-26T14:36:05.115997;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;2;;;1-3 times per month;;;4;;1.0;completed;51.460797;2025-05-26T14:37:03.833243;2025-05-26T14:36:12.372428;2025-05-26T14:37:03.833233;;;2.0;2025-05-26T14:36:12.372428;2025-05-26T14:37:03.833233;sadfsa;;1.0;;;;;;;;;;;
518e6810-cda5-4cad-bd4c-6831d14577df;A;2025-05-26T14:36:05.115997;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;2;;;1-3 times per month;;;4;;1.0;;;2025-05-26T14:37:03.841796;;;;;2.0;;;;;;;;;;;llama3-med42-8b;51.469353;A;Ollama;TASK_COMPLETION;{'clinical_usefulness': 1, 'medical_inaccuracies': 'sadfsa', 'task_duration': 51.469353, 'start_time': '2025-05-26T14:36:12.372428', 'end_time': '2025-05-26T14:37:03.841788', 'prompt_count': 2, 'timestamp': '2025-05-26T14:37:03.833243'}
518e6810-cda5-4cad-bd4c-6831d14577df;A;2025-05-26T14:36:05.115997;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;2;;;1-3 times per month;;;4;;2.0;completed;12.909496;2025-05-26T14:37:20.127961;2025-05-26T14:37:07.218447;2025-05-26T14:37:20.127952;;;1.0;2025-05-26T14:37:07.218447;2025-05-26T14:37:20.127952;sadfsaf;;3.0;;;;;;;;;;;
518e6810-cda5-4cad-bd4c-6831d14577df;A;2025-05-26T14:36:05.115997;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;2;;;1-3 times per month;;;4;;2.0;;;2025-05-26T14:37:20.134537;;;;;1.0;;;;;;;;;;;llama3-med42-8b;12.916076;A;Ollama;TASK_COMPLETION;{'clinical_usefulness': 3, 'medical_inaccuracies': 'sadfsaf', 'task_duration': 12.916076, 'start_time': '2025-05-26T14:37:07.218447', 'end_time': '2025-05-26T14:37:20.134529', 'prompt_count': 1, 'timestamp': '2025-05-26T14:37:20.127961'}
518e6810-cda5-4cad-bd4c-6831d14577df;A;2025-05-26T14:36:05.115997;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;2;;;1-3 times per month;;;4;;3.0;completed;17.82241;2025-05-26T14:37:41.543647;2025-05-26T14:37:23.721220;2025-05-26T14:37:41.543638;;;1.0;2025-05-26T14:37:23.721220;2025-05-26T14:37:41.543638;fasdfsa;;3.0;;;;;;;;;;;
518e6810-cda5-4cad-bd4c-6831d14577df;A;2025-05-26T14:36:05.115997;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;2;;;1-3 times per month;;;4;;3.0;;;2025-05-26T14:37:41.550227;;;;;1.0;;;;;;;;;;;llama3-med42-8b;17.828993;A;Ollama;TASK_COMPLETION;{'clinical_usefulness': 3, 'medical_inaccuracies': 'fasdfsa', 'task_duration': 17.828993, 'start_time': '2025-05-26T14:37:23.721220', 'end_time': '2025-05-26T14:37:41.550220', 'prompt_count': 1, 'timestamp': '2025-05-26T14:37:41.543647'}
5195c8a9-ce82-4373-8ed7-c422390f79b5;B;2025-05-26T19:49:25.946997;Prefer not to say;Female;Other;;No;0.0;Yes;;3;3;3;3;;;Never used;;;4;;1.0;completed;25.833766;2025-05-26T19:50:07.016478;2025-05-26T19:49:41.182674;2025-05-26T19:50:07.016458;;;1.0;2025-05-26T19:49:41.182674;2025-05-26T19:50:07.016458;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
5195c8a9-ce82-4373-8ed7-c422390f79b5;B;2025-05-26T19:49:25.946997;Prefer not to say;Female;Other;;No;0.0;Yes;;3;3;3;3;;;Never used;;;4;;1.0;;;2025-05-26T19:50:07.034676;;;;;1.0;;;;;;;;;;;llama3-med42-8b;25.851977;B;Ollama;TASK_COMPLETION;{'timestamp': '2025-05-26T19:50:07.016478', 'user_id': '5195c8a9-ce82-4373-8ed7-c422390f79b5', 'task_number': 1, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 25.851977, 'start_time': '2025-05-26T19:49:41.182674', 'end_time': '2025-05-26T19:50:07.034664', 'prompt_count': 1}
5195c8a9-ce82-4373-8ed7-c422390f79b5;B;2025-05-26T19:49:25.946997;Prefer not to say;Female;Other;;No;0.0;Yes;;3;3;3;3;;;Never used;;;4;;2.0;completed;13.667889;2025-05-26T19:50:24.960954;2025-05-26T19:50:11.293022;2025-05-26T19:50:24.960933;;;1.0;2025-05-26T19:50:11.293022;2025-05-26T19:50:24.960933;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
5195c8a9-ce82-4373-8ed7-c422390f79b5;B;2025-05-26T19:49:25.946997;Prefer not to say;Female;Other;;No;0.0;Yes;;3;3;3;3;;;Never used;;;4;;2.0;;;2025-05-26T19:50:24.977555;;;;;1.0;;;;;;;;;;;llama3-med42-8b;13.684505;B;Ollama;TASK_COMPLETION;{'timestamp': '2025-05-26T19:50:24.960954', 'user_id': '5195c8a9-ce82-4373-8ed7-c422390f79b5', 'task_number': 2, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 13.684505, 'start_time': '2025-05-26T19:50:11.293022', 'end_time': '2025-05-26T19:50:24.977541', 'prompt_count': 1}
5195c8a9-ce82-4373-8ed7-c422390f79b5;B;2025-05-26T19:49:25.946997;Prefer not to say;Female;Other;;No;0.0;Yes;;3;3;3;3;;;Never used;;;4;;3.0;started;;2025-05-26T19:54:46.472070;2025-05-26T19:54:46.472070;;;;;;;;;;;;;;;;;;;;
5259d0b3-a5ce-40fd-8110-1ac93c17f653;B;2025-05-29T12:47:18.561940;Prefer not to say;Prefer not to say;Other;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;completed;93.729893;2025-05-29T12:49:01.449579;2025-05-29T12:47:27.719649;2025-05-29T12:49:01.449558;;;2.0;2025-05-29T12:47:27.719649;2025-05-29T12:49:01.449558;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
5259d0b3-a5ce-40fd-8110-1ac93c17f653;B;2025-05-29T12:47:18.561940;Prefer not to say;Prefer not to say;Other;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;;;2025-05-29T10:49:01.467288+00:00;;;;;2.0;;;;;;;;;;;meta-llama/Llama-3.3-70B-Instruct-Turbo-Free;93.747597;B;Together;TASK_COMPLETION;{'timestamp': '2025-05-29T12:49:01.449579', 'user_id': '5259d0b3-a5ce-40fd-8110-1ac93c17f653', 'task_number': 1, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 93.747597, 'start_time': '2025-05-29T12:47:27.719649', 'end_time': '2025-05-29T12:49:01.467262', 'prompt_count': 2}
5259d0b3-a5ce-40fd-8110-1ac93c17f653;B;2025-05-29T12:47:18.561940;Prefer not to say;Prefer not to say;Other;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;2.0;completed;15.092851;2025-05-29T12:49:19.843974;2025-05-29T12:49:04.751100;2025-05-29T12:49:19.843965;;;1.0;2025-05-29T12:49:04.751100;2025-05-29T12:49:19.843965;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
5259d0b3-a5ce-40fd-8110-1ac93c17f653;B;2025-05-29T12:47:18.561940;Prefer not to say;Prefer not to say;Other;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;2.0;;;2025-05-29T10:49:19.852057+00:00;;;;;1.0;;;;;;;;;;;meta-llama/Llama-3.3-70B-Instruct-Turbo-Free;15.100943;B;Together;TASK_COMPLETION;{'timestamp': '2025-05-29T12:49:19.843974', 'user_id': '5259d0b3-a5ce-40fd-8110-1ac93c17f653', 'task_number': 2, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 15.100943, 'start_time': '2025-05-29T12:49:04.751100', 'end_time': '2025-05-29T12:49:19.852049', 'prompt_count': 1}
5259d0b3-a5ce-40fd-8110-1ac93c17f653;B;2025-05-29T12:47:18.561940;Prefer not to say;Prefer not to say;Other;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;3.0;started;;2025-05-29T12:55:41.734719;2025-05-29T12:55:41.734719;;;;;;;;;;;;;;;;;;;;
5259d0b3-a5ce-40fd-8110-1ac93c17f653;B;2025-05-29T12:58:37.331088;Prefer not to say;Prefer not to say;Other;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;completed;93.729893;2025-05-29T12:49:01.449579;2025-05-29T12:47:27.719649;2025-05-29T12:49:01.449558;;;2.0;2025-05-29T12:47:27.719649;2025-05-29T12:49:01.449558;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
5259d0b3-a5ce-40fd-8110-1ac93c17f653;B;2025-05-29T12:58:37.331088;Prefer not to say;Prefer not to say;Other;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;;;2025-05-29T10:49:01.467288+00:00;;;;;2.0;;;;;;;;;;;meta-llama/Llama-3.3-70B-Instruct-Turbo-Free;93.747597;B;Together;TASK_COMPLETION;{'timestamp': '2025-05-29T12:49:01.449579', 'user_id': '5259d0b3-a5ce-40fd-8110-1ac93c17f653', 'task_number': 1, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 93.747597, 'start_time': '2025-05-29T12:47:27.719649', 'end_time': '2025-05-29T12:49:01.467262', 'prompt_count': 2}
5259d0b3-a5ce-40fd-8110-1ac93c17f653;B;2025-05-29T12:58:37.331088;Prefer not to say;Prefer not to say;Other;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;2.0;completed;15.092851;2025-05-29T12:49:19.843974;2025-05-29T12:49:04.751100;2025-05-29T12:49:19.843965;;;1.0;2025-05-29T12:49:04.751100;2025-05-29T12:49:19.843965;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
5259d0b3-a5ce-40fd-8110-1ac93c17f653;B;2025-05-29T12:58:37.331088;Prefer not to say;Prefer not to say;Other;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;2.0;;;2025-05-29T10:49:19.852057+00:00;;;;;1.0;;;;;;;;;;;meta-llama/Llama-3.3-70B-Instruct-Turbo-Free;15.100943;B;Together;TASK_COMPLETION;{'timestamp': '2025-05-29T12:49:19.843974', 'user_id': '5259d0b3-a5ce-40fd-8110-1ac93c17f653', 'task_number': 2, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 15.100943, 'start_time': '2025-05-29T12:49:04.751100', 'end_time': '2025-05-29T12:49:19.852049', 'prompt_count': 1}
5259d0b3-a5ce-40fd-8110-1ac93c17f653;B;2025-05-29T12:58:37.331088;Prefer not to say;Prefer not to say;Other;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;3.0;started;;2025-05-29T12:55:41.734719;2025-05-29T12:55:41.734719;;;;;;;;;;;;;;;;;;;;
542cac71-2685-43f2-b116-67531151525a;B;2025-05-29T13:37:56.904233;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;completed;11.760578;2025-05-29T13:38:14.235136;2025-05-29T13:38:02.474520;2025-05-29T13:38:14.235117;;;1.0;2025-05-29T13:38:02.474520;2025-05-29T13:38:14.235117;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
542cac71-2685-43f2-b116-67531151525a;B;2025-05-29T13:37:56.904233;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;;;2025-05-29T11:38:14.252385+00:00;;;;;1.0;;;;;;;;;;;meta-llama/Llama-3.3-70B-Instruct-Turbo-Free;11.77784;B;Together;TASK_COMPLETION;{'timestamp': '2025-05-29T13:38:14.235136', 'user_id': '542cac71-2685-43f2-b116-67531151525a', 'task_number': 1, 'difficulty': 3, 'mental_demand': 3, 'frustration': 3, 'accuracy': 3, 'task_accomplishment': 3, 'expectation_match': 3, 'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 11.77784, 'start_time': '2025-05-29T13:38:02.474520', 'end_time': '2025-05-29T13:38:14.252373', 'prompt_count': 1}
542cac71-2685-43f2-b116-67531151525a;B;2025-05-29T13:37:56.904233;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;2.0;completed;168.327173;2025-05-29T13:41:06.191890;2025-05-29T13:38:17.864672;2025-05-29T13:41:06.191867;;;1.0;2025-05-29T13:38:17.864672;2025-05-29T13:41:06.191867;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
